ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
36,MES 03-26,2025-12-19 14:32:00,Short,6890.99794208793,2025-12-19 17:40:00,6894,SL_Short_05,-90.06,10.92,-100.98,-90.06,352.44,Europe High,5,-1.00
1,MES 03-26,2025-12-08 10:57:00,Long,6935.25,2025-12-08 11:12:00,6928.75,SL_Long_01,-65.00,3.64,-68.64,-65.00,20.00,USA Low,1,-1.00
2,MES 03-26,2025-12-08 11:19:00,Long,6928.75050842533,2025-12-08 11:26:00,6925.5,SL_Long_02,-48.76,5.46,-54.22,-48.76,33.74,USA Low,2,-1.00
3,MES 03-26,2025-12-08 11:31:00,Long,6921.75,2025-12-08 11:56:00,6917.5,SL_Long_03,-63.75,5.46,-69.21,-63.75,120.00,USA Low,3,-1.00
4,MES 03-26,2025-12-08 12:15:00,Long,6913.50332860632,2025-12-08 13:03:00,6908,SL_Long_04,-82.55,5.46,-88.01,-82.55,104.95,USA Low,4,-1.00
5,MES 03-26,2025-12-08 13:12:00,Long,6909.25130861204,2025-12-08 13:27:00,6903.75,SL_Long_05,-55.01,3.64,-58.65,-55.01,14.99,USA Low,5,-1.00
6,MES 03-26,2025-12-08 13:35:00,Long,6905.50403389634,2025-12-08 14:57:00,6900.5,SL_Long_06,-75.06,5.46,-80.52,-75.06,269.94,USA Low,6,-1.00
7,MES 03-26,2025-12-08 15:03:00,Long,6898.5009155744,2025-12-08 17:31:00,6921.25,TP1_Long_07,227.49,3.64,223.85,-50.02,459.98,USA Low,7,3.03
7.2,MES 03-26,2025-12-08 15:03:00,Long,6898.5009155744,2025-12-10 06:29:00,6898.5009155744,SL_Long_07,0.00,3.64,-3.64,-50.02,459.98,USA Low,7,0.00
8.1,MES 03-26,2025-12-10 07:01:00,Long,6900.02396887583,2025-12-10 07:01:00,6909.25,TP1_Long_08,46.13,1.82,44.31,0.00,94.76,USA Low,8,0.74
8.2,MES 03-26,2025-12-10 07:01:00,Long,6900.02396887583,2025-12-10 07:01:00,6900.02396887583,SL_Long_08,0.00,1.82,-1.82,0.00,94.76,USA Low,8,0.00
9,MES 03-26,2025-12-10 15:16:00,Short,6928.49907521578,2025-12-10 15:35:00,6935.5,SL_Short_01,-105.01,5.46,-110.47,-105.01,277.49,USA High,1,-1.00
10.1,MES 03-26,2025-12-10 15:39:00,Short,6937.5,2025-12-10 15:43:00,6912.5,TP1_Short_02,125.00,1.82,123.18,-40.00,252.50,USA High,2,1.39
10.2,MES 03-26,2025-12-10 15:39:00,Short,6937.5,2025-12-10 15:52:00,6937.5,SL_Short_02,0.00,1.82,-1.82,-40.00,252.50,USA High,2,0.00
11,MES 03-26,2025-12-10 16:26:00,Short,6960.24984609465,2025-12-10 16:34:00,6966.5,SL_Short_01,-62.50,3.64,-66.14,-62.50,27.50,Asia High,1,-1.00
12,MES 03-26,2025-12-10 16:46:00,Short,6963.74973725696,2025-12-10 22:29:00,6920.25,TP1_Short_02,435.00,3.64,431.36,-15.00,656.25,Asia High,2,6.82
12.2,MES 03-26,2025-12-10 16:46:00,Short,6963.74973725696,2025-12-10 22:29:00,6920,TP2_Short_02,218.75,1.82,216.93,-15.00,656.25,Asia High,2,3.43
13,MES 03-26,2025-12-11 13:31:00,Short,6951.5,2025-12-11 13:41:00,6956,SL_Short_01,-90.00,7.28,-97.28,-90.00,20.00,Asia High,1,-1.00
14,MES 03-26,2025-12-11 13:54:00,Short,6951.99667844954,2025-12-11 14:11:00,6957.25,SL_Short_02,-105.07,7.28,-112.35,-105.07,119.93,Asia High,2,-1.00
15,MES 03-26,2025-12-11 14:36:00,Short,6953.99881306145,2025-12-11 14:38:00,6958.75,SL_Short_03,-95.02,7.28,-102.30,-95.02,14.98,Asia High,3,-1.00
16,MES 03-26,2025-12-11 14:50:00,Short,6960.75,2025-12-11 15:19:00,6963.25,SL_Short_04,-100.00,14.56,-114.56,-100.00,240.00,Asia High,4,-1.00
17,MES 03-26,2025-12-11 15:57:00,Short,6966.74920081372,2025-12-11 17:01:00,6969.25,SL_Short_05,-75.02,10.92,-85.94,-75.02,307.48,USA High,5,-1.00
18,MES 03-26,2025-12-11 17:47:00,Short,6980.5,2025-12-11 17:51:00,6984.25,SL_Short_06,-56.25,5.46,-61.71,-56.25,3.75,USA High,6,-1.00
